node_id,lon,lat,x,y,component_id,node_min_incident_cell_level,node_max_incident_cell_level,fes_any_finite,fes_valid_sample_count,fes_total_sample_count,fes_valid_fraction,fes_all_invalid,mdt_finite,mdt_value,delta_n_finite,delta_n_value,egm_undulation_finite,egm_value,datum_offset_finite,datum_offset_m,failure_class
3222,121.62942935546567,31.680432854736278,121.62942935546567,31.680432854736278,168,-1,-1,True,1,1,1.0,False,True,0.7146251956093923,True,-0.07397858053445816,True,11.771568298339844,True,0.6406466150749341,D_FES_VALID_DATUM_VALID
3223,121.5951885146925,31.682678632673756,121.5951885146925,31.682678632673756,0,3,3,True,1,1,1.0,False,True,0.714816944317722,True,-0.07520134001970291,True,11.666923522949219,True,0.6396156042980191,D_FES_VALID_DATUM_VALID
3224,121.5899206930351,31.687170188548713,121.5899206930351,31.687170188548713,0,3,3,True,1,1,1.0,False,True,0.7148464441190036,True,-0.06826546043157578,True,11.639141082763672,True,0.6465809836874278,D_FES_VALID_DATUM_VALID
3225,121.59255460386379,31.684924410611234,121.59255460386379,31.684924410611234,0,-1,-1,True,1,1,1.0,False,True,0.7148316942183629,True,-0.07172701507806778,True,11.65302562713623,True,0.6431046791402951,D_FES_VALID_DATUM_VALID
3226,121.60045633634991,31.687170188548713,121.60045633634991,31.687170188548713,0,3,3,True,1,1,1.0,False,True,0.7147874445164406,True,-0.06661887466907501,True,11.669238090515137,True,0.6481685698473656,D_FES_VALID_DATUM_VALID
3227,121.5978224255212,31.684924410611234,121.5978224255212,31.684924410611234,0,-1,-1,True,1,1,1.0,False,True,0.7148021944170814,True,-0.07091649621725082,True,11.668087005615234,True,0.6438856981998305,D_FES_VALID_DATUM_VALID
3228,121.59255460386379,31.689415966486187,121.59255460386379,31.689415966486187,0,-1,-1,True,1,1,1.0,False,False,,True,-0.06398060917854309,True,11.640304565429688,False,,B_FES_VALID_MDT_INVALID
3229,121.5978224255212,31.689415966486187,121.5978224255212,31.689415966486187,0,-1,-1,True,1,1,1.0,False,False,,True,-0.06314454972743988,True,11.655340194702148,False,,B_FES_VALID_MDT_INVALID
3230,121.60572415800732,31.682678632673756,121.60572415800732,31.682678632673756,0,3,3,True,1,1,1.0,False,True,0.7147579447151591,True,-0.07360584288835526,True,11.697072982788086,True,0.6411521018268038,D_FES_VALID_DATUM_VALID
3231,121.60309024717861,31.684924410611234,121.60309024717861,31.684924410611234,0,-1,-1,True,1,1,1.0,False,True,0.7147726946157998,True,-0.07010596990585327,True,11.683148384094238,True,0.6446667247099466,D_FES_VALID_DATUM_VALID
3232,121.61099197966473,31.687170188548713,121.61099197966473,31.687170188548713,137,3,3,True,1,1,1.0,False,True,0.7147284449138775,True,-0.06497228890657425,True,11.699334144592285,True,0.6497561560073033,D_FES_VALID_DATUM_VALID
3233,121.60835806883603,31.684924410611234,121.60835806883603,31.684924410611234,137,-1,-1,True,1,1,1.0,False,True,0.7147431948145182,True,-0.06929545104503632,True,11.698210716247559,True,0.6454477437694819,D_FES_VALID_DATUM_VALID
3234,121.60309024717861,31.689415966486187,121.60309024717861,31.689415966486187,137,-1,-1,True,1,1,1.0,False,False,,True,-0.06230848282575607,True,11.670374870300293,False,,B_FES_VALID_MDT_INVALID
3235,121.60835806883603,31.689415966486187,121.60835806883603,31.689415966486187,137,-1,-1,True,1,1,1.0,False,False,,True,-0.061472419649362564,True,11.685410499572754,False,,B_FES_VALID_MDT_INVALID
3236,121.61362589049344,31.684924410611234,121.61362589049344,31.684924410611234,137,-1,-1,True,1,1,1.0,False,True,0.7147136950132368,True,-0.06848493218421936,True,11.713272094726562,True,0.6462287628290174,D_FES_VALID_DATUM_VALID
3237,121.62152762297956,31.687170188548713,121.62152762297956,31.687170188548713,0,3,3,True,1,1,1.0,False,True,0.7146694453113145,True,-0.06332570314407349,True,11.72943115234375,True,0.651343742167241,D_FES_VALID_DATUM_VALID
3238,121.61889371215085,31.684924410611234,121.61889371215085,31.684924410611234,0,-1,-1,True,1,1,1.0,False,True,0.7146841952119554,True,-0.0676744133234024,True,11.728333473205566,True,0.647009781888553,D_FES_VALID_DATUM_VALID
3239,121.61362589049344,31.689415966486187,121.61362589049344,31.689415966486187,144,-1,-1,True,1,1,1.0,False,False,,True,-0.06063635274767876,True,11.700445175170898,False,,B_FES_VALID_MDT_INVALID
3240,121.61889371215085,31.689415966486187,121.61889371215085,31.689415966486187,144,-1,-1,True,1,1,1.0,False,False,,True,-0.05980028957128525,True,11.71548080444336,False,,B_FES_VALID_MDT_INVALID
3241,121.62416153380826,31.684924410611234,121.62416153380826,31.684924410611234,163,-1,-1,True,1,1,1.0,False,True,0.7146546954106738,True,-0.06686389446258545,True,11.743395805358887,True,0.6477908009480884,D_FES_VALID_DATUM_VALID
3242,121.63206326629438,31.687170188548713,121.63206326629438,31.687170188548713,0,3,3,True,1,1,1.0,False,True,0.7146104457087514,True,-0.06167911738157272,True,11.759897232055664,True,0.6529313283271787,D_FES_VALID_DATUM_VALID
3243,121.62942935546567,31.684924410611234,121.62942935546567,31.684924410611234,0,-1,-1,True,1,1,1.0,False,True,0.7146251956093923,True,-0.0660533681511879,True,11.75868034362793,True,0.6485718274582044,D_FES_VALID_DATUM_VALID
3244,121.62416153380826,31.689415966486187,121.62416153380826,31.689415966486187,0,-1,-1,True,1,1,1.0,False,False,,True,-0.05896422639489174,True,11.730515480041504,False,,B_FES_VALID_MDT_INVALID
3245,121.62942935546567,31.689415966486187,121.62942935546567,31.689415966486187,0,-1,-1,True,1,1,1.0,False,False,,True,-0.05812815949320793,True,11.7457914352417,False,,B_FES_VALID_MDT_INVALID
3246,121.65840237458144,31.458100838925997,121.65840237458144,31.458100838925997,406,3,3,True,1,1,1.0,False,True,0.7208687408351557,True,-0.2521952986717224,True,12.258499145507812,True,0.4686734421634333,D_FES_VALID_DATUM_VALID
3247,121.65313455292403,31.46259239480095,121.65313455292403,31.46259239480095,0,3,3,True,1,1,1.0,False,True,0.7206327495944916,True,-0.2509813904762268,True,12.236117362976074,True,0.46965135911826483,D_FES_VALID_DATUM_VALID
3248,121.65576846375274,31.460346616863475,121.65576846375274,31.460346616863475,0,-1,-1,True,1,1,1.0,False,True,0.720750858786257,True,-0.25156962871551514,True,12.247302055358887,True,0.46918123007074186,D_FES_VALID_DATUM_VALID
3249,121.66367019623885,31.46259239480095,121.66367019623885,31.46259239480095,0,3,3,True,1,1,1.0,False,True,0.7205535402467865,True,-0.25587520003318787,True,12.273641586303711,True,0.46467834021359866,D_FES_VALID_DATUM_VALID
3250,121.66103628541015,31.460346616863475,121.66103628541015,31.460346616863475,0,-1,-1,True,1,1,1.0,False,True,0.7207110269695376,True,-0.2540539503097534,True,12.266119956970215,True,0.4666570766597842,D_FES_VALID_DATUM_VALID
