node_id,lon,lat,geom_type,finite_count,is_local_interp_candidate
257,121.61099197966473,31.700644856173575,TYPE_2_OUTSIDE,2,False
259,121.61099197966473,31.73657730317322,TYPE_2_OUTSIDE,2,False
264,121.67420583955366,31.32335416267734,TYPE_2_OUTSIDE,2,False
266,121.67420583955366,31.359286609676982,TYPE_2_OUTSIDE,2,False
267,121.65313455292403,31.34132038617716,TYPE_2_OUTSIDE,2,False
269,121.65313455292403,31.377252833176804,TYPE_2_OUTSIDE,2,False
270,121.67420583955366,31.431151503676265,TYPE_2_OUTSIDE,2,False
281,121.67420583955366,31.718611079673398,TYPE_2_OUTSIDE,2,False
282,121.65313455292403,31.700644856173575,TYPE_2_OUTSIDE,2,False
285,121.71634841281295,31.2874217156777,TYPE_2_OUTSIDE,2,False
286,121.71634841281295,31.32335416267734,TYPE_3_OUTSIDE,3,False
288,121.71634841281295,31.359286609676982,TYPE_3_OUTSIDE,3,False
